,direction,speed
2631,360.0,2.0
2632,230.0,3.0
2633,50.0,1.0
2634,160.0,2.0
2635,220.0,3.0
2636,140.0,3.0
2637,230.0,3.0
2638,160.0,3.0
2639,160.0,2.0
2640,160.0,2.0
2641,160.0,2.0
2642,140.0,1.0
2643,250.0,4.0
2644,220.0,1.0
2645,140.0,3.0
2646,320.0,1.0
2647,50.0,3.0
2648,320.0,3.0
2649,230.0,5.0
2650,360.0,2.0
2651,270.0,5.0
2652,160.0,3.0
2653,70.0,2.0
2654,250.0,4.0
2655,160.0,4.0
2656,230.0,4.0
2657,230.0,1.0
2658,140.0,2.0
2659,110.0,1.0
2660,250.0,9.0
2661,20.0,5.0
2662,140.0,3.0
2663,140.0,2.0
2664,90.0,2.0
2665,320.0,2.0
2666,140.0,3.0
2667,140.0,2.0
2668,70.0,3.0
2669,50.0,1.0
2670,50.0,3.0
2671,140.0,4.0
2672,90.0,1.0
2673,50.0,2.0
2674,320.0,1.0
2675,70.0,3.0
2676,200.0,1.0
2677,110.0,1.0
2678,90.0,3.0
2679,20.0,1.0
2680,250.0,2.0
2681,180.0,3.0
2682,110.0,2.0
2683,110.0,3.0
2684,90.0,1.0
2685,70.0,1.0
2686,140.0,2.0
2687,160.0,4.0
2688,230.0,5.0
2689,250.0,1.0
2690,290.0,6.0
2691,20.0,1.0
2692,160.0,3.0
2693,90.0,1.0
2694,270.0,3.0
2695,320.0,1.0
2696,250.0,4.0
2697,290.0,1.0
2698,20.0,4.0
2699,140.0,2.0
2700,50.0,3.0
2701,180.0,1.0
2702,320.0,2.0
2703,180.0,1.0
2704,250.0,7.0
2705,230.0,1.0
2706,90.0,1.0
2707,320.0,2.0
2708,360.0,2.0
2709,140.0,2.0
2710,360.0,1.0
2711,360.0,1.0
2712,340.0,1.0
2713,250.0,4.0
2714,320.0,3.0
2715,180.0,2.0
2716,180.0,2.0
2717,290.0,1.0
2718,250.0,2.0
2719,140.0,2.0
2720,140.0,4.0
2721,140.0,3.0
2722,160.0,1.0
2723,360.0,1.0
2724,360.0,3.0
2725,200.0,1.0
2726,220.0,1.0
2727,40.0,2.0
2728,320.0,1.0
2729,320.0,1.0
2730,320.0,2.0
2731,140.0,3.0
2732,220.0,1.0
2733,220.0,3.0
2734,290.0,1.0
2735,20.0,1.0
2736,20.0,2.0
2737,180.0,2.0
2738,180.0,1.0
2739,50.0,2.0
2740,110.0,3.0
2741,250.0,2.0
2742,160.0,2.0
2743,270.0,1.0
2744,50.0,1.0
2745,50.0,6.0
2746,290.0,1.0
2747,250.0,2.0
2748,160.0,2.0
2749,90.0,2.0
2750,180.0,1.0
2751,70.0,5.0
2752,50.0,1.0
2753,360.0,1.0
2754,250.0,1.0
2755,250.0,2.0
2756,340.0,1.0
2757,180.0,5.0
2758,70.0,2.0
2759,230.0,1.0
2760,90.0,3.0
2761,90.0,1.0
2762,90.0,1.0
2763,160.0,5.0
2764,220.0,1.0
2765,70.0,1.0
2766,180.0,2.0
2767,250.0,3.0
2768,200.0,1.0
2769,90.0,4.0
2770,140.0,3.0
2771,160.0,1.0
2772,180.0,4.0
2773,180.0,1.0
2774,270.0,1.0
2775,270.0,2.0
2776,270.0,1.0
2777,90.0,2.0
2778,50.0,3.0
2779,320.0,3.0
2780,270.0,4.0
2781,320.0,2.0
2782,200.0,2.0
2783,20.0,4.0
2784,20.0,1.0
2785,320.0,2.0
2786,180.0,2.0
2787,270.0,4.0
2788,70.0,2.0
2789,250.0,4.0
2790,50.0,3.0
2791,50.0,2.0
2792,70.0,2.0
2793,270.0,2.0
2794,320.0,1.0
2795,230.0,2.0
2796,290.0,2.0
2797,250.0,2.0
2798,320.0,6.0
2799,250.0,3.0
2800,180.0,2.0
2801,290.0,3.0
2802,180.0,3.0
2803,180.0,2.0
2804,140.0,1.0
2805,250.0,2.0
2806,270.0,5.0
2807,180.0,3.0
2808,180.0,2.0
2809,70.0,3.0
2810,140.0,3.0
2811,140.0,1.0
2812,320.0,4.0
2813,110.0,3.0
2814,270.0,2.0
2815,230.0,3.0
2816,320.0,1.0
2817,200.0,1.0
2818,270.0,2.0
2819,200.0,1.0
2820,250.0,2.0
2821,250.0,1.0
2822,270.0,4.0
2823,270.0,1.0
2824,320.0,1.0
2825,250.0,2.0
2826,140.0,2.0
2827,180.0,2.0
2828,90.0,3.0
2829,270.0,2.0
2830,230.0,5.0
2831,320.0,3.0
2832,180.0,1.0
2833,180.0,2.0
2834,90.0,2.0
2835,230.0,7.0
2836,270.0,1.0
2837,50.0,2.0
2838,110.0,1.0
2839,230.0,6.0
2840,360.0,1.0
2841,320.0,2.0
2842,250.0,3.0
2843,160.0,2.0
2844,90.0,3.0
2845,230.0,1.0
2846,140.0,2.0
2847,50.0,2.0
2848,90.0,1.0
2849,90.0,2.0
2850,90.0,2.0
2851,90.0,1.0
2852,220.0,2.0
2853,360.0,1.0
2854,200.0,3.0
2855,50.0,2.0
2856,50.0,2.0
2857,220.0,2.0
2858,270.0,6.0
2859,230.0,3.0
2860,230.0,6.0
2861,110.0,2.0
2862,160.0,3.0
2863,270.0,4.0
2864,320.0,2.0
2865,250.0,2.0
2866,270.0,2.0
2867,320.0,2.0
2868,50.0,2.0
2869,320.0,1.0
2870,180.0,1.0
2871,320.0,5.0
2872,180.0,3.0
2873,160.0,2.0
2874,220.0,3.0
2875,230.0,12.0
2876,50.0,5.0
2877,70.0,4.0
2878,270.0,4.0
2879,110.0,2.0
2880,220.0,4.0
2881,180.0,1.0
2882,140.0,2.0
2883,270.0,1.0
2884,320.0,2.0
2885,140.0,2.0
2886,50.0,1.0
2887,270.0,4.0
2888,180.0,2.0
2889,140.0,1.0
2890,180.0,2.0
2891,230.0,2.0
2892,230.0,3.0
2893,160.0,4.0
2894,360.0,2.0
2895,50.0,2.0
2896,250.0,8.0
2897,230.0,2.0
2898,320.0,4.0
2899,20.0,6.0
2900,70.0,2.0
2901,140.0,2.0
2902,70.0,1.0
2903,230.0,5.0
2904,250.0,2.0
2905,250.0,2.0
2906,50.0,2.0
2907,160.0,2.0
2908,320.0,1.0
2909,70.0,2.0
2910,320.0,3.0
2911,160.0,2.0
2912,180.0,2.0
2913,250.0,7.0
2914,270.0,1.0
2915,70.0,1.0
2916,320.0,4.0
2917,320.0,2.0
2918,320.0,1.0
2919,200.0,2.0
2920,320.0,1.0
2921,230.0,2.0
2922,320.0,2.0
2923,360.0,2.0
2924,270.0,6.0
2925,180.0,1.0
2926,50.0,1.0
2927,90.0,1.0
2928,250.0,2.0
2929,320.0,2.0
2930,160.0,2.0
2931,180.0,2.0
2932,320.0,1.0
2933,360.0,1.0
2934,250.0,7.0
2935,290.0,1.0
2936,320.0,2.0
2937,250.0,7.0
2938,70.0,1.0
2939,270.0,1.0
2940,250.0,7.0
2941,360.0,1.0
2942,180.0,2.0
2943,360.0,1.0
2944,50.0,6.0
2945,140.0,4.0
2946,250.0,3.0
2947,250.0,2.0
2948,140.0,2.0
2949,40.0,3.0
2950,270.0,9.0
2951,50.0,2.0
2952,250.0,3.0
2953,70.0,2.0
2954,360.0,2.0
2955,50.0,2.0
2956,110.0,2.0
2957,50.0,1.0
2958,320.0,4.0
2959,320.0,3.0
2960,230.0,5.0
2961,180.0,3.0
2962,230.0,6.0
2963,320.0,1.0
2964,180.0,1.0
2965,230.0,5.0
2966,250.0,7.0
2967,90.0,2.0
2968,320.0,2.0
2969,250.0,9.0
2970,250.0,2.0
2971,50.0,3.0
2972,50.0,1.0
2973,270.0,2.0
2974,220.0,3.0
2975,250.0,1.0
2976,320.0,2.0
2977,230.0,7.0
2978,270.0,4.0
2979,160.0,1.0
2980,70.0,1.0
2981,90.0,1.0
2982,160.0,2.0
2983,50.0,4.0
2984,230.0,3.0
2985,50.0,1.0
2986,320.0,1.0
2987,50.0,3.0
2988,180.0,1.0
2989,220.0,5.0
2990,270.0,2.0
2991,70.0,2.0
2992,50.0,1.0
2993,270.0,2.0
2994,340.0,1.0
2995,270.0,2.0
2996,180.0,2.0
2997,50.0,1.0
2998,290.0,8.0
2999,200.0,1.0
3000,250.0,3.0
3001,70.0,4.0
3002,320.0,3.0
3003,230.0,1.0
3004,270.0,4.0
3005,320.0,2.0
3006,50.0,7.0
3007,90.0,3.0
3008,70.0,3.0
3009,90.0,2.0
3010,180.0,2.0
3011,250.0,7.0
3012,70.0,2.0
3013,250.0,2.0
3014,110.0,2.0
3015,50.0,2.0
3016,50.0,2.0
3017,90.0,2.0
3018,320.0,1.0
3019,20.0,1.0
3020,270.0,9.0
3021,70.0,4.0
3022,140.0,1.0
3023,140.0,3.0
3024,270.0,6.0
3025,250.0,3.0
3026,90.0,2.0
3027,250.0,6.0
3028,270.0,5.0
3029,50.0,4.0
3030,230.0,1.0
3031,250.0,3.0
3032,90.0,2.0
3033,250.0,6.0
3034,270.0,3.0
3035,70.0,1.0
3036,180.0,1.0
3037,50.0,2.0
3038,340.0,3.0
3039,290.0,2.0
3040,320.0,3.0
3041,200.0,2.0
3042,250.0,5.0
3043,220.0,2.0
3044,220.0,2.0
3045,90.0,2.0
3046,50.0,2.0
3047,40.0,1.0
3048,140.0,1.0
3049,250.0,5.0
3050,70.0,2.0
3051,320.0,1.0
3052,250.0,2.0
3053,180.0,2.0
3054,270.0,2.0
3055,270.0,1.0
3056,360.0,1.0
3057,50.0,5.0
3058,320.0,3.0
3059,40.0,4.0
3060,220.0,2.0
3061,360.0,1.0
3062,50.0,1.0
3063,230.0,1.0
3064,230.0,7.0
3065,90.0,2.0
3066,320.0,1.0
3067,70.0,6.0
3068,250.0,2.0
3069,140.0,3.0
3070,320.0,1.0
3071,70.0,1.0
3072,140.0,1.0
3073,220.0,4.0
3074,40.0,1.0
3075,360.0,1.0
3076,20.0,5.0
3077,360.0,2.0
3078,250.0,3.0
3079,270.0,3.0
3080,50.0,2.0
3081,90.0,1.0
3082,230.0,5.0
3083,140.0,1.0
3084,50.0,2.0
3085,200.0,1.0
3086,50.0,2.0
3087,140.0,1.0
3088,90.0,1.0
3089,90.0,1.0
3090,140.0,2.0
3091,200.0,6.0
3092,180.0,3.0
3093,180.0,1.0
3094,230.0,6.0
3095,270.0,6.0
3096,290.0,6.0
3097,50.0,3.0
3098,90.0,1.0
3099,320.0,1.0
3100,70.0,2.0
3101,140.0,3.0
3102,270.0,4.0
3103,160.0,2.0
3104,270.0,2.0
3105,140.0,2.0
3106,270.0,1.0
3107,320.0,2.0
3108,40.0,4.0
3109,270.0,2.0
3110,20.0,3.0
3111,50.0,1.0
3112,270.0,3.0
3113,160.0,1.0
3114,230.0,1.0
3115,270.0,2.0
3116,180.0,3.0
3117,230.0,1.0
3118,250.0,2.0
3119,180.0,1.0
3120,140.0,2.0
3121,140.0,1.0
3122,220.0,3.0
3123,250.0,2.0
3124,180.0,1.0
3125,360.0,3.0
3126,270.0,1.0
3127,180.0,1.0
3128,290.0,6.0
3129,140.0,2.0
3130,50.0,1.0
3131,270.0,1.0
3132,180.0,2.0
3133,50.0,1.0
3134,90.0,1.0
3135,70.0,6.0
3136,250.0,2.0
3137,90.0,3.0
3138,250.0,2.0
3139,230.0,2.0
3140,50.0,1.0
3141,250.0,2.0
3142,270.0,5.0
3143,50.0,2.0
3144,270.0,2.0
3145,50.0,3.0
3146,320.0,1.0
3147,250.0,4.0
3148,50.0,1.0
3149,180.0,1.0
3150,90.0,1.0
3151,90.0,2.0
3152,180.0,3.0
3153,220.0,2.0
3154,250.0,1.0
3155,160.0,2.0
3156,50.0,3.0
3157,230.0,6.0
3158,320.0,1.0
3159,140.0,2.0
3160,180.0,2.0
3161,90.0,1.0
3162,220.0,3.0
3163,250.0,8.0
3164,160.0,2.0
3165,160.0,3.0
3166,250.0,2.0
3167,270.0,7.0
3168,70.0,2.0
3169,50.0,2.0
3170,70.0,1.0
3171,90.0,1.0
3172,320.0,3.0
3173,360.0,2.0
3174,160.0,2.0
3175,290.0,1.0
3176,250.0,1.0
3177,90.0,1.0
3178,70.0,2.0
3179,90.0,1.0
3180,20.0,4.0
3181,140.0,3.0
3182,50.0,1.0
3183,270.0,2.0
3184,250.0,3.0
3185,230.0,5.0
3186,50.0,1.0
3187,200.0,2.0
3188,180.0,1.0
3189,70.0,2.0
3190,180.0,2.0
3191,320.0,1.0
3192,220.0,2.0
3193,50.0,2.0
3194,140.0,3.0
3195,140.0,2.0
3196,290.0,3.0
3197,270.0,2.0
3198,90.0,2.0
3199,360.0,2.0
3200,270.0,3.0
3201,230.0,2.0
3202,320.0,2.0
3203,230.0,6.0
3204,250.0,2.0
3205,270.0,1.0
3206,20.0,1.0
3207,70.0,1.0
3208,180.0,3.0
3209,180.0,2.0
3210,90.0,3.0
3211,320.0,1.0
3212,220.0,1.0
3213,160.0,3.0
3214,90.0,4.0
3215,20.0,1.0
3216,50.0,3.0
3217,20.0,1.0
3218,270.0,1.0
3219,140.0,2.0
3220,320.0,2.0
3221,50.0,3.0
3222,180.0,1.0
3223,290.0,2.0
3224,290.0,5.0
3225,180.0,4.0
3226,340.0,1.0
3227,250.0,7.0
3228,160.0,1.0
3229,140.0,1.0
3230,200.0,5.0
3231,70.0,1.0
3232,200.0,1.0
3233,70.0,2.0
3234,160.0,5.0
3235,230.0,2.0
3236,90.0,2.0
3237,70.0,2.0
3238,140.0,1.0
3239,220.0,2.0
3240,110.0,3.0
3241,340.0,1.0
3242,180.0,1.0
3243,50.0,2.0
3244,140.0,2.0
3245,250.0,6.0
3246,340.0,3.0
3247,250.0,4.0
3248,180.0,2.0
3249,140.0,2.0
3250,270.0,2.0
3251,220.0,3.0
3252,270.0,1.0
3253,50.0,2.0
3254,250.0,7.0
3255,140.0,2.0
3256,250.0,1.0
3257,320.0,2.0
3258,320.0,2.0
3259,50.0,2.0
3260,160.0,3.0
3261,250.0,2.0
3262,160.0,4.0
3263,250.0,6.0
3264,50.0,5.0
3265,270.0,2.0
3266,140.0,2.0
3267,50.0,2.0
3268,140.0,2.0
3269,270.0,4.0
3270,250.0,2.0
3271,140.0,2.0
3272,140.0,2.0
3273,250.0,1.0
3274,290.0,2.0
3275,270.0,4.0
3276,140.0,2.0
3277,90.0,1.0
3278,180.0,2.0
3279,270.0,5.0
3280,320.0,2.0
3281,90.0,1.0
3282,250.0,7.0
3283,50.0,3.0
3284,250.0,4.0
3285,270.0,4.0
3286,290.0,1.0
3287,50.0,2.0
3288,360.0,2.0
3289,160.0,3.0
3290,140.0,2.0
3291,320.0,2.0
3292,360.0,3.0
3293,230.0,1.0
3294,360.0,1.0
3295,360.0,2.0
3296,320.0,1.0
3297,20.0,4.0
3298,70.0,1.0
3299,250.0,1.0
3300,180.0,2.0
3301,180.0,3.0
3302,320.0,2.0
3303,50.0,2.0
3304,20.0,3.0
3305,70.0,1.0
3306,270.0,4.0
3307,140.0,2.0
3308,140.0,3.0
3309,320.0,5.0
3310,230.0,3.0
3311,50.0,2.0
3312,230.0,5.0
3313,290.0,1.0
3314,140.0,4.0
3315,320.0,3.0
3316,220.0,3.0
3317,270.0,8.0
3318,250.0,3.0
3319,270.0,2.0
3320,50.0,3.0
3321,20.0,1.0
3322,230.0,2.0
3323,160.0,1.0
3324,70.0,1.0
3325,320.0,2.0
3326,290.0,3.0
3327,230.0,5.0
3328,250.0,4.0
3329,90.0,1.0
3330,250.0,1.0
3331,250.0,2.0
3332,270.0,2.0
3333,180.0,3.0
3334,320.0,1.0
3335,200.0,2.0
3336,110.0,4.0
3337,70.0,1.0
3338,180.0,3.0
3339,140.0,1.0
3340,180.0,1.0
3341,320.0,2.0
3342,90.0,1.0
3343,340.0,2.0
3344,250.0,4.0
3345,220.0,2.0
3346,270.0,3.0
3347,50.0,1.0
3348,250.0,7.0
3349,290.0,1.0
3350,70.0,3.0
3351,360.0,1.0
3352,320.0,3.0
3353,90.0,3.0
3354,250.0,5.0
3355,110.0,2.0
3356,90.0,2.0
3357,140.0,2.0
3358,50.0,3.0
3359,250.0,3.0
3360,270.0,7.0
3361,320.0,2.0
3362,140.0,1.0
3363,70.0,1.0
3364,40.0,1.0
3365,250.0,4.0
3366,360.0,2.0
3367,230.0,3.0
3368,220.0,1.0
3369,50.0,3.0
3370,110.0,2.0
3371,160.0,1.0
3372,230.0,3.0
3373,250.0,4.0
3374,360.0,1.0
3375,320.0,3.0
3376,360.0,1.0
3377,220.0,1.0
3378,50.0,1.0
3379,180.0,2.0
3380,220.0,2.0
3381,140.0,2.0
3382,320.0,1.0
3383,270.0,1.0
3384,50.0,3.0
3385,340.0,3.0
3386,180.0,2.0
3387,250.0,2.0
3388,70.0,1.0
3389,250.0,4.0
3390,270.0,1.0
3391,20.0,3.0
3392,140.0,3.0
3393,90.0,2.0
3394,70.0,2.0
3395,20.0,4.0
3396,200.0,3.0
3397,180.0,2.0
3398,320.0,3.0
3399,90.0,5.0
3400,20.0,1.0
3401,180.0,1.0
3402,50.0,5.0
3403,360.0,1.0
3404,140.0,2.0
3405,160.0,2.0
3406,180.0,3.0
3407,270.0,8.0
3408,200.0,2.0
3409,90.0,2.0
3410,320.0,1.0
3411,230.0,2.0
3412,320.0,3.0
3413,140.0,1.0
3414,320.0,4.0
3415,290.0,4.0
3416,70.0,1.0
3417,290.0,1.0
3418,140.0,2.0
3419,180.0,1.0
3420,250.0,9.0
3421,140.0,2.0
3422,50.0,2.0
3423,20.0,3.0
3424,40.0,2.0
3425,230.0,6.0
3426,320.0,4.0
3427,320.0,1.0
3428,320.0,3.0
3429,20.0,3.0
3430,220.0,2.0
3431,50.0,5.0
3432,70.0,3.0
3433,90.0,2.0
3434,320.0,1.0
3435,320.0,2.0
3436,220.0,3.0
3437,40.0,1.0
3438,70.0,4.0
3439,200.0,2.0
3440,70.0,2.0
3441,180.0,3.0
3442,250.0,2.0
3443,160.0,1.0
3444,360.0,1.0
3445,200.0,3.0
3446,320.0,1.0
3447,230.0,10.0
3448,50.0,2.0
3449,160.0,2.0
3450,270.0,2.0
3451,250.0,2.0
3452,320.0,5.0
3453,250.0,5.0
3454,110.0,2.0
3455,230.0,2.0
3456,320.0,2.0
3457,220.0,2.0
3458,180.0,1.0
3459,160.0,2.0
3460,50.0,2.0
3461,360.0,2.0
3462,50.0,3.0
3463,220.0,1.0
3464,230.0,2.0
3465,230.0,8.0
3466,140.0,3.0
3467,160.0,2.0
3468,250.0,8.0
3469,270.0,2.0
3470,270.0,2.0
3471,200.0,2.0
3472,320.0,1.0
3473,180.0,4.0
3474,270.0,7.0
3475,140.0,2.0
3476,140.0,1.0
3477,90.0,1.0
3478,140.0,3.0
3479,110.0,4.0
3480,70.0,3.0
3481,50.0,1.0
3482,250.0,7.0
3483,270.0,4.0
3484,180.0,1.0
3485,360.0,2.0
3486,250.0,7.0
3487,230.0,4.0
3488,270.0,2.0
3489,250.0,5.0
3490,320.0,2.0
3491,90.0,2.0
3492,110.0,2.0
3493,140.0,4.0
3494,110.0,2.0
3495,20.0,3.0
3496,250.0,3.0
3497,70.0,2.0
3498,140.0,3.0
3499,160.0,4.0
3500,70.0,2.0
3501,270.0,1.0
3502,250.0,2.0
3503,320.0,3.0
3504,220.0,2.0
3505,270.0,1.0
3506,200.0,1.0
3507,360.0,1.0
3508,320.0,3.0
3509,90.0,4.0
3510,180.0,3.0
3511,160.0,1.0
3512,140.0,2.0
3513,140.0,3.0
3514,320.0,1.0
3515,360.0,1.0
3516,50.0,2.0
3517,230.0,3.0
3518,250.0,6.0
3519,50.0,1.0
3520,230.0,2.0
3521,140.0,3.0
3522,200.0,1.0
3523,270.0,3.0
3524,320.0,2.0
3525,180.0,3.0
3526,20.0,2.0
3527,230.0,5.0
3528,70.0,0.0
3529,290.0,1.0
3530,90.0,2.0
3531,50.0,3.0
3532,360.0,1.0
3533,140.0,3.0
3534,140.0,1.0
3535,250.0,9.0
3536,50.0,1.0
3537,160.0,1.0
3538,270.0,1.0
3539,320.0,4.0
3540,320.0,2.0
3541,320.0,4.0
3542,50.0,4.0
3543,340.0,1.0
3544,270.0,3.0
3545,360.0,1.0
3546,270.0,6.0
3547,50.0,2.0
3548,20.0,3.0
3549,270.0,2.0
3550,50.0,3.0
3551,320.0,1.0
3552,50.0,1.0
3553,270.0,3.0
3554,270.0,1.0
3555,200.0,3.0
3556,360.0,1.0
3557,40.0,1.0
3558,180.0,2.0
3559,320.0,3.0
3560,340.0,1.0
3561,140.0,2.0
3562,360.0,1.0
3563,250.0,14.0
3564,220.0,2.0
3565,270.0,1.0
3566,220.0,3.0
3567,70.0,4.0
3568,270.0,3.0
3569,320.0,2.0
3570,230.0,6.0
3571,20.0,2.0
3572,250.0,6.0
3573,270.0,1.0
3574,270.0,5.0
3575,270.0,6.0
3576,270.0,1.0
3577,360.0,1.0
3578,320.0,4.0
3579,230.0,2.0
3580,230.0,3.0
3581,70.0,2.0
3582,20.0,2.0
3583,270.0,1.0
3584,90.0,1.0
3585,70.0,2.0
3586,90.0,2.0
3587,250.0,4.0
3588,340.0,2.0
3589,270.0,2.0
3590,160.0,4.0
3591,340.0,2.0
3592,70.0,2.0
3593,270.0,3.0
3594,320.0,1.0
3595,40.0,2.0
3596,250.0,5.0
3597,160.0,1.0
3598,50.0,2.0
3599,230.0,3.0
3600,140.0,1.0
3601,320.0,5.0
3602,290.0,2.0
3603,160.0,2.0
3604,270.0,2.0
3605,320.0,2.0
3606,110.0,3.0
3607,360.0,2.0
3608,110.0,2.0
3609,20.0,1.0
3610,320.0,1.0
3611,160.0,1.0
3612,200.0,3.0
3613,360.0,2.0
3614,160.0,2.0
3615,250.0,3.0
3616,90.0,2.0
3617,110.0,3.0
3618,180.0,4.0
3619,140.0,3.0
3620,230.0,2.0
3621,270.0,8.0
3622,320.0,1.0
3623,50.0,2.0
3624,250.0,2.0
3625,40.0,1.0
3626,140.0,3.0
3627,340.0,1.0
3628,140.0,2.0
3629,110.0,4.0
3630,200.0,2.0
3631,320.0,1.0
3632,270.0,3.0
3633,320.0,1.0
3634,250.0,9.0
3635,90.0,1.0
3636,200.0,2.0
3637,230.0,6.0
3638,230.0,2.0
3639,270.0,5.0
3640,250.0,5.0
3641,140.0,2.0
3642,50.0,2.0
3643,180.0,3.0
3644,290.0,1.0
3645,230.0,2.0
3646,220.0,3.0
3647,50.0,2.0
3648,50.0,2.0
3649,50.0,1.0
3650,230.0,2.0
3651,320.0,1.0
3652,180.0,1.0
3653,20.0,1.0
3654,200.0,1.0
3655,140.0,2.0
3656,320.0,2.0
3657,90.0,1.0
3658,250.0,3.0
3659,270.0,1.0
3660,70.0,2.0
3661,20.0,5.0
3662,50.0,3.0
3663,250.0,4.0
3664,110.0,3.0
3665,220.0,5.0
3666,360.0,2.0
3667,230.0,1.0
3668,320.0,2.0
3669,220.0,3.0
3670,270.0,1.0
3671,230.0,1.0
3672,200.0,3.0
3673,270.0,1.0
3674,360.0,1.0
3675,50.0,1.0
3676,220.0,2.0
3677,90.0,1.0
3678,140.0,3.0
3679,50.0,2.0
3680,50.0,2.0
3681,270.0,4.0
3682,270.0,2.0
3683,90.0,3.0
3684,360.0,4.0
3685,360.0,1.0
3686,160.0,2.0
3687,220.0,1.0
3688,50.0,1.0
3689,180.0,1.0
3690,50.0,1.0
3691,270.0,1.0
3692,270.0,2.0
3693,50.0,2.0
3694,140.0,3.0
3695,50.0,3.0
3696,20.0,1.0
3697,320.0,1.0
3698,140.0,2.0
3699,50.0,2.0
3700,270.0,1.0
3701,250.0,5.0
3702,250.0,4.0
3703,180.0,3.0
3704,250.0,8.0
3705,140.0,2.0
3706,110.0,4.0
3707,270.0,10.0
3708,320.0,3.0
3709,50.0,2.0
3710,360.0,3.0
3711,160.0,3.0
3712,20.0,4.0
3713,320.0,1.0
3714,270.0,4.0
3715,230.0,5.0
3716,90.0,2.0
3717,160.0,3.0
3718,180.0,1.0
3719,140.0,2.0
3720,90.0,1.0
3721,70.0,2.0
3722,50.0,2.0
3723,70.0,2.0
3724,70.0,1.0
3725,250.0,6.0
3726,230.0,3.0
3727,180.0,3.0
3728,140.0,3.0
3729,250.0,3.0
3730,140.0,1.0
3731,250.0,5.0
3732,70.0,3.0
3733,360.0,3.0
3734,140.0,2.0
3735,360.0,3.0
3736,250.0,6.0
3737,20.0,3.0
3738,270.0,5.0
3739,110.0,2.0
3740,20.0,2.0
3741,160.0,1.0
3742,320.0,2.0
3743,50.0,2.0
3744,270.0,2.0
3745,360.0,1.0
3746,320.0,1.0
3747,90.0,1.0
3748,180.0,1.0
3749,270.0,1.0
3750,70.0,2.0
3751,320.0,2.0
3752,90.0,2.0
3753,360.0,1.0
3754,230.0,2.0
3755,90.0,1.0
3756,320.0,1.0
3757,90.0,2.0
3758,180.0,1.0
3759,140.0,2.0
3760,340.0,1.0
3761,180.0,2.0
3762,40.0,1.0
3763,160.0,3.0
3764,160.0,1.0
3765,270.0,1.0
3766,250.0,5.0
3767,250.0,3.0
3768,290.0,4.0
3769,360.0,3.0
3770,50.0,1.0
3771,270.0,4.0
3772,50.0,2.0
3773,70.0,2.0
3774,200.0,1.0
3775,180.0,1.0
3776,90.0,4.0
3777,20.0,3.0
3778,220.0,2.0
3779,50.0,2.0
3780,320.0,3.0
3781,270.0,1.0
3782,360.0,1.0
3783,250.0,3.0
3784,140.0,3.0
3785,160.0,2.0
3786,250.0,7.0
3787,360.0,2.0
3788,200.0,2.0
3789,320.0,2.0
3790,180.0,1.0
3791,320.0,2.0
3792,320.0,2.0
3793,320.0,2.0
3794,140.0,2.0
3795,140.0,2.0
3796,340.0,2.0
3797,360.0,2.0
3798,360.0,2.0
3799,50.0,2.0
3800,180.0,3.0
3801,90.0,1.0
3802,70.0,2.0
3803,50.0,2.0
3804,250.0,7.0
3805,250.0,4.0
3806,90.0,4.0
3807,90.0,1.0
3808,270.0,2.0
3809,270.0,4.0
3810,140.0,1.0
3811,20.0,3.0
3812,160.0,4.0
3813,270.0,2.0
3814,220.0,1.0
3815,160.0,2.0
3816,220.0,5.0
3817,270.0,5.0
3818,70.0,2.0
3819,140.0,1.0
3820,180.0,2.0
3821,160.0,3.0
3822,140.0,3.0
3823,270.0,1.0
3824,160.0,3.0
3825,50.0,1.0
3826,50.0,3.0
3827,20.0,4.0
3828,140.0,4.0
3829,270.0,3.0
3830,340.0,3.0
3831,50.0,6.0
3832,360.0,2.0
3833,250.0,1.0
3834,50.0,2.0
3835,230.0,3.0
3836,250.0,3.0
3837,320.0,3.0
3838,220.0,2.0
3839,70.0,2.0
3840,140.0,1.0
3841,270.0,3.0
3842,250.0,7.0
3843,160.0,4.0
3844,180.0,1.0
3845,250.0,6.0
3846,360.0,2.0
3847,250.0,2.0
3848,50.0,2.0
3849,270.0,4.0
3850,270.0,2.0
3851,70.0,1.0
3852,320.0,1.0
3853,180.0,2.0
3854,320.0,2.0
3855,270.0,4.0
3856,90.0,2.0
3857,230.0,1.0
3858,270.0,1.0
3859,320.0,2.0
3860,110.0,3.0
3861,50.0,1.0
3862,230.0,8.0
3863,320.0,1.0
3864,200.0,2.0
3865,320.0,2.0
3866,220.0,4.0
3867,250.0,3.0
3868,90.0,1.0
3869,110.0,2.0
3870,360.0,1.0
3871,180.0,3.0
3872,360.0,2.0
3873,250.0,1.0
3874,270.0,2.0
3875,250.0,2.0
3876,140.0,2.0
3877,70.0,4.0
3878,140.0,3.0
3879,270.0,1.0
3880,50.0,2.0
3881,90.0,5.0
3882,160.0,3.0
3883,200.0,2.0
3884,90.0,1.0
3885,290.0,1.0
3886,320.0,2.0
3887,320.0,2.0
3888,290.0,3.0
3889,180.0,3.0
3890,140.0,2.0
3891,360.0,2.0
3892,90.0,1.0
3893,270.0,2.0
3894,220.0,1.0
3895,50.0,6.0
3896,290.0,3.0
3897,320.0,3.0
3898,70.0,2.0
3899,250.0,1.0
3900,320.0,4.0
3901,270.0,5.0
3902,250.0,7.0
