stationID,LONG,LAT
A8MW8,-77.9,27.8
C6TL7,-13.2,-21.0
D5BA9,7.6,38.5
A8RW5,151.6,-33.6
D5BA9,5.8,38.0
A8RW4,150.7,-8.0
A8MW8,-76.4,28.3
ELWO6,-6.2,49.2
DFVY2,-38.6,-19.7
DGOQ,10.8,54.5
PBQK,-10.3,42.1
SKOZ,-54.6,44.7
PCSV,-21.2,22.8
WDE8288,68.9,15.3
DPMT,-48.1,-26.7
ELZX2,-37.0,-17.0
9V7955,-171.2,51.0
A8HG2,-161.3,54.1
J8NX,-79.2,26.5
WJBJ,-66.7,18.7
WTEF,-131.8,55.3
OZWA2,-131.5,32.4
D5BR6,-74.7,13.3
PDHY,-67.4,49.0
WTEC,-74.0,37.4
WKAP,-85.4,25.1
WGJT,-76.1,26.8
A8VL7,-54.3,11.3
KCEJ,-52.5,15.2
WECB,-154.6,30.0
C6FM9,-76.8,25.8
WTEP,-165.9,53.9
DCLH2,-87.1,9.9
SLKR,71.6,-35.0
A8UT6,119.0,-0.2
PDXQ,124.1,-36.0
C6CU6,-40.3,-21.8
A8MX4,-36.8,-14.3
C6XQ2,17.4,-35.1
3FMV6,-76.0,17.0
PCAW,111.4,10.5
DBBH,-29.8,14.5
DDDO2,28.5,34.0
BAREU51,11.2,41.7
BATFR23,2.6,41.1
BATFR16,-25.8,39.0
BATFR49,-3.2,46.3
BATFR27,-4.3,46.3
BATFR44,-3.9,47.3
BATEU01,4.6,55.4
BATFR54,3.9,52.6
BATFR09,-2.2,47.3
PCGQ,-5.2,49.7
DGSE,143.3,36.3
WKAB,75.0,8.7
VRBK6,30.9,46.5
WYR4481,-82.7,44.3
WYQ4356,-84.5,45.7
SHIP,23.1,36.1
JPBN,142.5,38.6
JGQH,145.6,42.6
SHIP,165.9,44.8
7JHS,131.8,20.2
SHIP,169.6,44.8
DCSI2,116.0,22.4
SHIP,128.6,15.8
7JON,135.5,23.2
JDVA,155.3,44.3
SHIP,164.8,49.3
SHIP,95.4,6.3
SHIP,121.2,10.3
SHIP,110.7,11.7
SHIP,135.5,38.1
SHIP,-103.9,17.9
SHIP,-175.8,36.7
SHIP,-155.0,47.8
V2CN5,152.0,-5.6
SHIP,125.3,-8.2
UDYG,-17.1,11.6
A8SJ2,-0.6,36.7
ZCDP8,16.4,55.9
AMOUK33,6.3,54.6
AMOUK05,3.8,52.0
AMOUK34,-3.4,50.1
AMOUK23,-7.3,56.7
AMOUK26,-5.9,50.7
AMOUK17,-19.1,59.7
ZQDI9,26.0,33.4
VRGL4,-9.8,41.7
V7OE6,21.8,34.3
ZCDN9,4.1,54.0
SLCO,139.6,34.4
VROB,151.5,-33.8
C6HS4,100.1,-23.0
VRCX7,76.1,-3.9
3EEW3,151.5,2.4
V7UU4,55.3,-23.9
WRYW,38.4,20.8
C6YA7,-119.5,29.0
C6VG7,-135.3,59.1
WDD3825,-62.8,37.6
WDB9918,-124.1,37.1
3FOC5,-87.4,21.8
HPYE,-68.9,20.5
WDB9986,-155.8,45.5
3FZO8,-69.4,12.2
WKAE,-46.2,41.4
WDE9586,-83.9,8.0
9V2004,58.8,-1.7
A8KN6,-145.5,34.3
AVBD,66.7,14.3
9V9127,106.5,5.1
WCX8882,135.7,33.2
WRYD,-32.1,41.7
WDD3826,-24.0,45.8
ZCDM8,-12.3,31.6
PFBF,119.8,5.7
UBSH,124.2,31.7
UEYO,143.9,46.0
MMHE5,12.8,-30.0
LAVY4,-29.9,-2.6
MNAN4,18.9,-34.7
AMOUK15,12.8,-30.0
MZFC6,56.8,17.6
TBWUK35,-34.1,-28.8
LAZU5,-48.9,5.0
PHBO,-37.5,45.2
AMOUK41,-170.3,41.9
DILE,-123.2,31.1
MHNO6,-51.8,37.9
VQOG5,153.6,-25.8
A8IL9,34.5,26.9
A8IM7,-158.3,43.9
PCIM,51.3,13.9
DGSR,9.1,-4.0
UAEV,29.5,74.5
A8TQ5,24.5,36.2
A8VD8,35.3,34.4
A8CB9,85.6,-2.6
A8GH5,-17.7,11.4
WADP,-48.9,4.6
ZCDV9,-42.8,38.0
3ETA7,-87.3,17.8
9HJI9,-137.3,58.2
V7UT8,-71.3,12.7
3EUS,-72.5,31.4
WTEE,-171.6,25.6
WTDH,-74.8,36.6
KRGB,-124.5,37.1
WKPN,-78.2,33.0
A8EH2,-177.3,37.7
DGUG2,-30.6,48.3
S6LT6,-4.4,49.2
A8AJ4,130.1,35.6
SHIP,117.2,17.2
MINUK05,-6.2,60.3
SHIP,132.9,19.0
ZDKS7,126.9,11.0
SHIP,133.0,23.8
SHIP,-104.5,18.3
JFRO,-167.7,22.8
A8GU4,49.7,-24.8
V7SJ3,-11.6,1.2
C6FN2,-86.2,21.4
WPGK,-80.4,29.8
WDC9417,-64.1,31.7
DFGN2,11.4,37.3
WAHP,-22.3,35.9
VRLJ4,-158.9,35.6
VRGO7,77.5,7.7
VQGH8,132.0,20.1
VRBQ6,118.3,22.2
VRCB4,108.0,7.2
VRGO2,115.0,15.7
SHIP,118.3,22.2
SHIP,108.0,7.2
V7PV2,60.4,21.7
A8PQ5,-54.7,29.1
WCZ5238,-166.9,35.0
HPOW,-17.0,35.7
SHIP,146.3,35.1
VRLA2,-12.7,7.7
MINFR00,-95.1,1.9
WKPM,-38.8,37.8
C6TL7,-12.1,-21.7
UICO,29.5,62.0
A8ZA9,-34.8,-4.8
WDE8347,-141.5,58.4
WSM5364,-163.1,54.6
WDF4743,-147.3,59.3
WCF3930,-157.6,58.5
WCF3990,-153.7,58.1
WYX2079,-137.7,57.0
WLMK,9.0,37.3
HPAZ,-129.7,31.0
HPAZ,-131.9,31.6
HPAZ,-133.7,32.0
AUYL,10.2,39.6
SHIP,-129.7,31.0
SHIP,-131.9,31.6
SHIP,-133.7,32.0
9HJF9,-131.2,54.4
AUFH,51.4,27.5
9HRJ9,-123.6,48.2
WUR8857,-85.8,45.2
A8FR5,113.7,19.7
9MTE6,119.0,14.3
PEND,63.9,-17.9
A8XD5,99.5,4.1
A8LP6,82.7,5.7
A8YN6,65.9,18.9
A8IY8,63.1,2.1
GHJV,97.3,6.4
VRZL3,95.2,6.1
A8SE3,64.7,-17.3
AUYJ,72.6,18.8
SKEC,12.2,54.4
DDAI2,111.1,4.4
9KWH,89.5,-5.2
SHIP,95.2,6.1
3FJM9,-84.7,9.8
V7YW2,125.5,21.6
OUUY2,144.2,41.7
A8CB7,109.1,8.7
9VKH2,139.6,-38.6
DIHE,124.3,26.7
S6TB,78.0,4.0
MFLM9,94.1,6.4
KGTZ,-155.5,55.6
MOJO,-8.2,51.7
ELXS8,149.6,11.6
ONCD,-3.3,-30.6
ONFY,0.3,0.0
WRJP,132.6,17.9
WDE9193,-40.5,26.1
WKAW,-80.5,30.9
KCGH,-71.6,23.0
ZDNC4,63.3,-18.2
MRSA8,55.7,26.0
A8SI9,173.3,51.9
LAYG5,148.1,43.8
DQVG,-108.4,21.9
WDB9918,-123.4,35.9
DBBT,-47.9,57.6
KRAU,-62.8,39.9
DDJH2,-76.5,38.8
V7QW6,-42.6,36.0
DBUV,-92.4,27.8
WDE9586,-82.3,7.2
A8SF8,-142.4,-23.0
DFKP2,-153.3,4.4
A8ID9,-148.2,-0.3
IBLQ,101.4,2.5
DBKV,-17.8,38.8
SHIP,-18.5,39.8
DBLK,-36.3,-49.9
DGSR,8.5,-2.9
UDYG,-17.2,11.5
9V2004,58.9,-0.7
2FUB3,56.8,10.3
A8JS5,-1.3,3.7
DFCX2,-101.9,16.8
C6KD5,-66.2,23.6
C6KD6,-68.2,18.1
PDWZ,-46.8,21.7
PHEO,-63.5,44.6
ZCAO7,117.4,-19.5
PCIH,-147.0,-30.5
MNYF6,118.4,-2.2
C6YM6,9.4,-6.5
A8GH5,-17.5,11.3
A8IL9,33.6,27.9
DQVN,37.9,-29.6
BATFR45,59.9,9.3
BATFR50,-21.1,-1.4
DGLM,39.0,18.4
C6VG7,-135.4,58.2
HZZD,-53.1,34.0
OZWA2,-129.4,31.6
WTDH,-75.2,36.9
8PSH,-51.9,49.1
SHIP,-51.9,49.1
SHIP,-54.0,47.7
SHIP,-59.7,45.8
CGTF,-54.0,47.7
VCBW,-68.5,48.5
CGJV,-59.7,45.8
CGBR,-128.3,50.5
WDD4207,-84.3,24.7
SHIP,-167.6,42.1
9VDD3,-158.4,53.9
BATFR53,-53.4,8.7
BATEU06,-73.4,45.8
BATEU04,-52.6,64.3
WTER,-76.5,28.0
WTEY,-161.2,22.7
VCRG,-61.6,47.2
WTEP,-164.2,54.2
WTEE,-171.6,26.4
9V7645,-75.0,28.1
C6SE7,-130.8,45.0
DPLE,-142.7,50.4
WCHF,-145.1,35.1
WKPM,-36.4,37.9
DDZG2,-153.1,51.2
DDFD2,155.4,4.6
BATFR47,-153.0,-31.2
WBP3210,-63.0,-60.4
SHIP,-78.4,43.5
VOPM,-78.4,43.5
DDSD2,-59.0,27.4
DCPI2,58.6,24.1
DGWD2,111.4,14.6
PFBF,112.9,6.4
UCJU,93.1,77.2
PBQK,-9.7,43.1
A8IN9,-9.5,46.1
UITJ,32.1,70.6
A8IX7,7.9,37.7
UEMM,57.7,76.9
PDHW,-24.1,51.0
DPCK,-22.6,38.0
DHBN,-20.4,50.3
DDJR2,-2.1,36.3
SHIP,-58.4,-41.9
PDBP,-56.9,38.2
51000,-157.0,28.1
3FZK3,139.9,35.6
SHIP,139.9,35.6
BATFR28,98.1,5.9
SHIP,172.3,33.0
A8IE6,171.8,50.2
A8YD3,8.5,43.5
C6KD4,-27.3,48.5
PCEX,3.2,51.7
JWBR,16.1,74.4
LAHV,8.1,63.2
LJIT,1.0,72.6
LMEL,-32.8,61.9
A8IQ2,94.9,6.1
PBOF,121.4,11.1
SHIP,1.2,50.6
VRYO3,1.2,50.6
VROB,151.8,-32.9
A8TX9,107.0,-1.8
VROB,151.9,-33.0
VRAE4,152.5,-4.5
9VPY5,154.6,-11.5
ZSNO,18.4,-33.9
SMGW,-68.8,37.7
9V8798,149.7,28.7
9V8797,62.7,23.8
SKUN,-33.9,48.3
DIHE,122.2,25.9
DFGN2,9.5,37.6
PHAM,-25.6,33.1
A8RH6,1.9,51.4
A8VE2,31.7,31.8
UFJC,144.3,47.1
C6JS,-72.1,31.0
A8SG3,-45.7,33.3
WECB,-153.7,30.0
WKWB,-117.7,32.8
KCEJ,-51.4,15.6
SLKR,73.4,-35.0
A8SG2,158.6,-34.1
PDXQ,122.6,-35.9
VQBW2,26.3,-33.8
SHIP,-127.2,30.4
OZHS2,-166.0,54.4
WKAE,-44.2,42.2
WTDO,-87.3,26.0
DDGK2,-174.0,45.4
WDD3825,-60.6,37.7
A8VL6,18.0,-34.7
C6CU6,-39.5,-21.0
A8MX4,-37.3,-15.7
WUR8857,-84.3,45.8
A8RL2,117.6,19.6
BAREU51,9.6,43.6
BATFR23,4.6,42.7
BATFR15,0.5,49.5
BATFR44,-3.9,47.5
BATFR49,-4.2,46.1
BATFR16,-28.1,38.0
BATFR27,-4.8,48.4
BATEU01,1.5,56.6
BATFR64,5.0,43.3
A8HS2,-27.0,40.2
OWFD2,34.9,43.5
OXHV2,30.9,32.0
PIAG,22.5,64.5
DBBH,-29.7,14.5
WDE8288,70.4,14.1
PHAC,-10.4,43.6
9V6535,149.0,12.9
9HJB9,-9.8,43.0
WRYD,-34.7,42.0
DGWE2,25.4,33.5
JGQH,145.8,42.4
SHIP,167.9,45.0
SHIP,133.3,20.0
SHIP,-72.7,30.5
SHIP,-122.3,30.2
JFRO,-165.8,22.3
A8IN7,-81.4,9.9
VRGW3,58.8,12.7
ZDKS6,-10.7,35.2
AMOUK13,1.7,52.2
AMOUK06,1.1,53.1
AMOUK26,-5.8,52.3
AMOUK17,-18.4,59.4
AMOUK34,-5.7,50.0
AMOUK04,-5.4,55.0
AMOUK23,-8.9,57.0
VRLA3,14.7,36.4
DGZS2,76.7,7.4
VNSZ,145.8,-40.3
VRCX7,77.6,-5.3
V7QX8,-30.0,16.7
V7SJ3,-11.0,0.4
WAZV,-125.0,39.1
WDE8265,-54.3,38.8
3FPS9,-76.8,26.6
ZCDV9,-44.7,37.4
9V6784,147.0,-4.4
WYR4481,-83.5,45.5
V2QD4,177.7,-23.9
ELWZ5,-168.8,54.2
A8ZU9,-30.3,-2.5
WDD3826,-26.6,45.2
MINUK05,-6.2,60.1
WAHP,-24.8,35.9
UEYO,145.4,46.5
AMOUK15,14.1,-30.8
LAVY4,-29.3,-1.5
A8GU4,48.4,-25.4
90524,12.9,-23.5
DCPX2,66.4,10.1
MMHE5,14.2,-30.9
LAZU5,-50.0,5.8
AMOUK41,-167.6,42.1
NMRY,-136.0,31.7
A8CN9,-35.5,47.8
MCCN6,115.7,-32.2
42363,-89.2,28.2
9V8741,21.6,-34.8
V7UT8,-70.1,12.4
ONDY,-57.6,13.6
A8VL7,-55.4,12.3
DQVH,-176.5,53.7
WTDH,-75.2,37.0
A8KN6,-147.3,34.6
LAXP4,137.5,39.8
WKAB,73.2,9.4
UGTV,145.3,53.1
9V8908,-42.0,38.0
A8SO8,79.0,-8.1
SHIP,162.5,48.4
SHIP,172.0,45.2
SHIP,128.6,15.7
SHIP,148.0,35.5
SHIP,138.3,34.0
SHIP,134.2,37.2
SHIP,-177.6,36.7
SHIP,-165.4,31.4
SHIP,-102.4,17.2
SHIP,126.7,-8.2
A8SF9,-75.7,34.5
A8MW8,-75.2,29.3
DHTK,-174.8,47.2
D5BA9,4.0,37.6
DJBF2,-7.0,36.0
A8RV9,-88.1,10.3
C6TL7,-10.6,-22.6
V7YW2,125.3,22.7
A8VE3,-37.5,-0.1
A8IY8,61.6,1.7
A8LP6,84.1,5.8
DJAZ2,108.5,6.9
9MBW7,114.6,5.9
A8VC4,73.5,-16.7
ZDND7,82.7,4.4
PEND,62.8,-18.6
DQXQ,-0.9,50.3
9KWH,90.6,-6.5
VRDW2,116.8,-19.1
VRGO7,78.7,6.9
WMLF,-42.2,14.2
WYQ4356,-86.2,45.6
UBSH,124.3,32.2
UFML,137.7,44.5
V7SX3,-70.7,38.4
9V8779,-94.3,28.8
9VFF8,5.3,-4.0
WKPY,-37.9,41.3
A8NQ6,-89.9,13.2
MINFR00,-97.0,1.2
A8PQ5,-56.2,28.9
9HXC9,5.9,43.1
WTDH,-75.2,34.4
MGSH7,123.8,32.1
V7YW2,126.0,18.9
WJBJ,-69.5,19.7
WL3972,-82.8,41.9
MINFR00,-90.5,3.5
A8RH7,-50.0,-30.6
SKEC,17.0,56.6
WDB9918,-125.9,40.1
WCX9104,-67.3,20.8
WYM9567,-146.6,60.8
C6VF5,14.4,43.7
WFLG,-154.4,22.8
WDE9586,-87.3,9.5
WKAB,78.3,7.4
SHIP,139.8,34.8
WYP8657,-89.9,47.3
SHIP,130.2,12.8
WDD3826,-20.1,46.8
DBBT,-47.8,59.2
WJBJ,-68.5,19.3
WAZV,-125.7,41.2
A8IX5,17.3,35.7
BAREU51,13.1,38.6
DBJM,7.5,53.8
TFNA,0.6,68.0
TFEA,-25.0,65.4
SHIP,-127.0,49.4
SHIP,-81.5,42.4
SHIP,-65.5,48.0
SHIP,-6.4,49.6
SHIP,-49.3,59.7
SHIP,139.8,35.4
SHIP,-57.8,45.4
DBLK,-39.0,-50.5
BATFR28,101.3,2.7
BATFR47,-155.7,-32.1
DIXP2,-9.5,-29.6
BATFR50,-23.0,0.0
BATFR45,57.0,6.4
C6SI6,139.8,35.4
3FZK3,141.1,35.8
C6VG8,-77.3,25.0
VOLG,-57.8,45.4
WTED,-131.8,55.5
CG2965,-127.0,49.4
CFN3031,-67.6,49.3
CGCC,-65.5,48.0
VCSZ,-65.8,49.3
VOKJ,-65.4,49.4
CGDG,-49.3,59.7
WCE5063,-69.8,42.5
WTEE,-171.4,25.5
WYP8657,-91.5,46.9
VOPM,-75.3,44.8
CGDS,-81.5,42.4
VCBZ,-79.8,42.5
C6SW3,17.1,37.4
DBCK,46.9,55.0
9HXC9,3.7,41.2
VRYO3,-6.4,49.6
BATFR33,6.8,43.0
BATFR09,-4.2,46.2
BATFR11,5.5,41.9
BATFR46,-2.5,36.3
BATFR49,-3.6,45.7
BATFR20,6.7,42.5
BATFR16,-22.2,40.3
BATEU01,8.7,53.9
BATFR31,7.6,42.2
BATFR23,2.7,38.0
VROB,150.6,-35.8
VROB,150.4,-36.0
ZCBU3,173.4,-20.2
MPRZ,152.7,-32.6
A8DG9,-79.5,3.4
DFTH2,127.6,33.6
A8NQ6,-86.7,10.4
ZQTP2,178.6,20.4
KAOU,120.2,22.3
D5BR9,9.2,-17.5
OWKI2,38.6,21.8
ZQCP3,53.6,-26.1
PCIM,53.4,15.3
LMEL,-28.3,62.8
JWBR,16.9,74.4
LJIT,2.8,72.0
LDGJ,2.6,69.0
PHAM,-29.2,32.5
PHFV,5.2,59.1
PHEO,-60.9,45.1
WECB,-155.6,30.0
KCEJ,-54.1,14.7
C6SE7,-135.2,41.8
DHDM,-170.7,44.4
WTDH,-74.7,32.3
JGQH,145.1,42.6
JPBN,142.3,38.0
SHIP,163.2,44.4
SHIP,135.1,28.9
DGSE,145.6,37.5
VROB,150.7,-35.6
DBBH,-30.5,14.5
HPYE,-66.3,18.6
WTEO,-70.3,41.9
WTEO,-70.4,41.9
WDD7905,-80.0,27.2
A8ZV8,10.1,38.5
OVZV2,5.9,42.3
AMOUK26,-3.4,50.1
AMOUK23,-5.9,57.0
AMOUK34,0.0,50.5
AMOUK17,-20.0,60.3
VQGB2,11.0,55.2
OYYK2,161.1,-30.8
9HA3172,-16.7,13.4
AMOUK41,-174.3,41.6
OWAY2,13.7,36.3
MINFR00,-92.3,2.9
MINUK03,0.7,54.2
9HA2415,-2.1,35.7
SHIP,166.2,44.1
WDB9918,-125.1,38.9
WUR8857,-86.9,43.3
MINUK05,-6.6,61.3
KGTY,-135.5,53.1
WL3972,-82.6,42.6
V7YW2,125.8,19.9
SKEC,15.1,55.6
WYQ4356,-82.7,44.3
DBKV,-19.6,38.0
WUR8857,-86.6,44.0
WYQ4356,-83.0,45.0
3FJM9,-85.5,9.4
JPBN,142.4,37.9
DIXP2,-11.7,-29.2
A8ZS7,-19.3,19.3
DBJM,7.8,14.3
DBBT,-47.9,58.4
C6YR6,-79.7,27.3
BAREU51,11.9,40.6
BEA,8.2,54.0
ZCDM8,-13.0,31.0
SHIP,-64.0,47.8
SHIP,-128.8,52.2
SHIP,-76.2,44.2
SHIP,-63.1,48.7
SHIP,-60.1,45.6
SHIP,-48.9,59.9
SHIP,-55.4,45.8
SHIP,-3.1,49.8
DBLK,-38.7,-50.4
DPGZ,-76.8,-13.8
BATFR50,-22.3,-0.5
BATFR45,58.2,7.5
ZQTP2,177.4,20.7
3FZK3,140.2,34.9
WTDH,-74.5,36.1
CGJV,-60.1,45.6
VOKJ,-67.7,49.1
VOLG,-55.4,45.8
VCBW,-69.5,48.2
CGBR,-128.8,52.2
CGBY,-128.9,52.4
CGCC,-64.0,47.8
VCSZ,-63.1,48.7
VOCJ,-59.1,47.5
CGDG,-48.9,59.9
WTEF,-131.2,55.5
WJBJ,-67.3,18.9
WTEE,-171.5,25.7
WCE5063,-70.4,41.9
VOPM,-76.2,44.2
C6QM8,-98.4,15.7
BATFR47,-154.6,-31.8
BATFR28,100.1,3.8
VRYO3,-3.1,49.8
BATFR09,-2.4,47.1
BATFR54,3.3,52.2
BATEU01,6.4,55.1
BATEU00,-0.9,58.7
BATFR33,9.5,43.0
BATFR49,-3.0,46.0
BATFR27,-4.1,45.2
BATFR11,5.1,42.9
BATFR16,-24.6,39.4
BATFR23,2.2,40.1
WDC6698,-34.5,36.1
C6XC6,16.3,43.0
C6WW4,-9.9,42.6
GRFP,170.2,-27.2
VROB,151.1,-34.5
VROB,151.1,-34.7
JGQH,144.7,41.9
DJAZ2,106.8,5.2
A8PQ6,66.1,-18.8
DIHC,41.7,15.3
V7UU7,-4.0,-2.7
LGWS,-17.5,12.3
PHKL,50.7,27.2
PBWQ,4.9,43.0
LMEL,-30.4,62.4
LDGJ,0.8,69.0
LJIT,2.0,72.3
JWBR,17.8,74.4
PHAM,-27.8,32.7
PDGS,5.5,59.8
KCEJ,-53.0,15.0
PBIG,-136.5,58.1
PBAD,-116.3,29.5
WECB,-154.9,30.0
JPBN,142.5,38.4
JGQH,145.5,42.8
VROB,151.2,-34.3
VRCX7,75.3,-3.2
SHIP,135.7,30.6
SHIP,132.6,18.5
SHIP,125.1,33.8
SHIP,133.6,9.5
SHIP,168.4,44.5
JDVA,155.3,43.8
SHIP,121.3,11.1
DDGK2,-178.1,45.3
ZQCP3,55.0,-25.5
MINUK05,-6.3,60.6
AMOUK26,-5.7,50.0
AMOUK34,-2.2,50.2
AMOUK17,-19.9,60.0
AMOUK23,-6.8,56.8
AMOUK05,2.6,52.5
APC9,170.5,-29.8
TBWUK52,113.9,13.6
DANM,112.2,14.8
AMOUK15,12.1,-29.5
ZCEE2,-17.4,29.7
AMOUK41,-171.6,41.8
3FFL8,-73.2,22.7
WTDH,-74.3,36.2
WDC9417,-64.2,31.6
C6FT7,-67.2,37.6
PHFV,6.3,60.3
ZCDL9,59.7,-18.9
V2AH1,82.0,5.7
3FPQ9,-87.0,16.4
HPYE,-68.1,19.9
C6FM9,-76.3,25.6
ZCDV2,12.9,67.2
C6VF5,16.8,41.7
SKEC,13.1,54.9
MINFR00,-94.2,2.2
C6SE3,-75.6,32.4
LAVW4,-15.8,50.1
D5CL4,-53.2,-34.3
A8RW5,152.1,-33.1
ONAN,3.4,53.2
DBFX,8.6,13.5
WDD3826,-25.1,45.6
DBBT,-47.9,57.7
A8IX5,20.3,35.1
BAREU67,29.9,31.2
BAREU51,10.3,42.6
TFNA,-2.6,68.0
SHIP,-128.5,51.0
SHIP,-68.6,48.5
SHIP,139.9,35.5
SHIP,-0.2,50.3
SHIP,-77.6,43.7
SHIP,-69.5,48.0
SHIP,-64.3,48.7
DBLK,-37.2,-50.1
SHIP,-48.4,60.4
BATFR47,-153.5,-31.4
3FZK3,139.9,35.5
DGSE,142.4,35.9
ZDNC4,62.7,-18.5
DQVN,38.8,-29.3
BATFR45,59.3,8.7
CGDG,-48.4,60.4
WTEO,-70.4,42.3
PHEO,-63.4,44.4
VOKJ,-69.5,48.0
CGCC,-64.3,48.7
WTDH,-75.1,36.9
WTEP,-165.0,53.9
WTEF,-132.3,55.4
VOPM,-77.6,43.7
WAV4647,-86.6,43.4
WCE5063,-71.2,41.4
WTEP,-165.1,54.0
WTEE,-171.5,25.9
VRYO3,-0.2,50.3
BATFR16,-26.9,38.5
BATEU01,3.1,55.9
9HXC9,5.8,43.1
BATFR29,-2.0,48.8
BATFR22,8.4,40.9
BATFR27,-4.6,47.4
BATFR64,5.0,43.4
BATFR44,-3.8,47.3
BATFR23,3.4,42.1
WDC6698,-33.8,36.6
VCSZ,-60.9,47.9
VCBW,-68.6,48.5
CGBR,-128.5,51.0
C6CL6,-88.3,26.5
VROB,151.8,-33.4
VROB,151.6,-33.5
VRCX7,76.6,-4.4
B2M1297,126.7,-36.6
MPRZ,152.9,-32.3
A8UL3,70.6,20.4
BATFR28,98.8,5.2
WYQ4356,-85.4,45.9
9HJB9,-9.7,42.0
LJIT,1.4,72.4
LMEL,-32.3,62.0
LDGJ,-0.5,69.0
JWBR,16.8,74.4
PHAM,-26.3,32.9
A8VD8,35.4,35.0
PCBU,139.2,-37.0
C6VG7,-135.0,58.5
C6FM9,-77.2,25.5
C6SE7,-131.7,44.4
WDD7905,-80.3,29.5
C6PZ8,-77.6,25.8
PCHM,-126.6,50.5
DNDD,-136.9,51.6
LGWS,-17.3,12.4
A8NQ6,-89.3,12.6
WECB,-153.9,30.0
KCEJ,-51.9,15.4
WKWB,-117.5,32.8
C6ZI9,-135.1,58.5
JPBN,142.4,38.6
JGQH,145.8,42.5
SHIP,136.3,32.1
SHIP,133.1,19.5
SHIP,120.8,9.7
SHIP,137.8,33.7
SHIP,134.8,37.7
PFDH,61.0,19.1
WDB9918,-123.7,36.5
9HRJ9,-124.1,48.3
DHDM,-176.1,44.3
MZER8,0.0,39.2
AMOUK34,-4.5,50.0
AMOUK23,-8.1,56.8
AMOUK06,0.9,53.0
AMOUK26,-5.8,51.4
DDID2,-46.3,-24.1
D5BR9,11.6,-20.0
AMOUK15,13.5,-30.4
3ETA7,-87.6,18.4
AMOUK41,-168.9,42.0
WAZV,-125.3,39.7
WUR8857,-85.2,45.7
MCZN2,-95.5,14.3
PDMK,7.4,56.5
WDJK,-139.8,41.7
OWAY2,11.1,37.4
OZDB2,9.2,38.2
MINUK05,-6.1,60.2
HPYE,-69.8,21.0
C4HP2,-5.3,53.3
3FZO8,-69.9,12.3
MINFR00,-96.1,1.6
MGSM5,20.2,58.0
A8PQ3,-87.9,24.4
A8PQ7,-79.5,25.7
IBLQ,100.6,3.2
DBBT,-48.0,57.2
C6CL6,-87.7,25.3
BAREU71,-8.7,41.2
BAREU67,29.4,31.4
DBBA,13.2,54.9
DBFH,18.9,56.9
DBKV,-17.3,39.0
TFEA,-26.9,66.3
SHIP,-83.3,46.1
SHIP,2.2,51.3
SHIP,-79.4,43.3
SHIP,-79.1,43.4
SHIP,139.8,35.2
SHIP,-54.2,47.3
SHIP,-60.5,45.4
DBLK,-36.4,-49.9
MINUK05,-6.2,59.9
BATFR65,-59.5,17.9
WTEE,-171.7,26.6
WYR4481,-84.0,46.1
WYQ4356,-87.0,45.6
VOPM,-79.1,43.4
CGDS,-82.9,41.9
CG2960,-83.3,46.1
VCBZ,-79.4,43.3
WCX7445,-63.3,-64.6
VRYO3,2.2,51.3
BATEU01,0.0,57.3
BATFR16,-29.2,37.5
BATEU00,-5.9,58.7
BATFR49,-4.0,46.2
BATFR22,8.7,41.5
BATEU09,18.9,40.1
BATFR44,-3.8,47.5
BATFR54,5.9,53.6
WDC6698,-34.4,36.2
BATFR50,-20.8,-1.7
BATFR45,60.5,9.9
ZQTP2,174.7,21.3
C6SI6,139.8,35.2
WTEF,-133.0,56.2
CGTF,-54.2,47.3
CGBR,-128.2,50.4
VCSZ,-58.8,47.2
CGJV,-60.5,45.4
BATEU02,-53.8,45.2
BATEU04,-52.9,64.8
BATFR53,-53.2,9.0
BATEU06,-72.7,46.2
BATFR28,97.3,6.1
A8RL2,118.1,20.4
ZDNG3,87.9,-0.4
KGTY,-130.1,50.9
A8IX5,21.7,34.8
9HJB9,-9.3,43.8
LJIT,0.5,72.7
LDGJ,-2.3,69.1
JWBR,16.5,74.4
WTDH,-74.7,36.9
C6UA2,-156.1,19.5
C6FT7,-68.7,39.4
WKWB,-117.7,32.9
WECB,-153.6,30.0
KCEJ,-50.8,15.8
DJAZ2,109.1,7.6
PHKL,53.3,25.7
JGQH,146.0,42.4
SHIP,133.6,20.6
JDVA,155.1,44.3
SHIP,133.5,36.8
SHIP,168.9,45.2
JBZR,-170.6,11.7
DIHC,40.1,18.1
DBBH,-29.2,14.5
MGSH7,122.3,37.9
DANM,110.7,11.7
DDGK2,-172.6,45.4
AMOUK13,1.7,52.6
3ERR2,7.6,64.3
A8PQ6,63.5,-20.3
AMOUK15,14.7,-31.2
AMOUK41,-166.2,42.2
PCHM,-128.5,51.7
9HRJ9,-125.2,48.5
C6ZI9,-135.1,58.8
MINFR00,-90.2,3.6
DBBT,-47.8,59.7
DBJM,47.5,53.8
BBXX/DBFH,58.8,56.0
BAREU51,13.4,38.1
WL3972,-82.5,41.9
WTEE,-171.3,24.7
C6YR6,-78.3,26.2
DBFH,58.8,56.0
BATFR27,-4.0,44.1
BATFR45,56.1,5.4
BATFR53,-54.0,9.5
BATFR49,-3.3,46.0
BATFR11,5.7,41.1
BATFR28,102.2,2.0
BATFR47,-156.7,-32.5
BATFR09,-5.7,45.4
BATFR46,-4.0,36.1
