,time,48806,48917,48916,48802,48803,56778
355,1027746,-1.4379125561359891,-5.281460577948323,-5.113351033935341,-0.19327543524484447,-0.3112653636514715,-3.4688011468518245
356,1027752,0.5814902893367238,-5.588443223537247,-4.308304708258268,0.2765959610647317,-0.0042827180625482075,-3.8321683599978966
357,1027758,-2.628253426786916,-3.3278397279589518,-3.877067182311923,-1.6592741917307228,-1.2906861852923217,-2.46849715204166
358,1027764,-1.4859438544254124,-0.17239226207553004,-0.10452194927525782,-1.3397616422402108,-0.8249914236166083,-1.6018454655151078
359,1027770,-0.9461138279986324,-1.27397964675687,-1.7845732307466098,-1.0985609921346282,-0.29247050779908856,-2.2680186896162406
360,1027776,-1.1016934681100254,-2.933147755058908,-3.0208570823700285,-1.1789612088364891,-0.20162870451257042,-2.36094881021969
361,1027782,-2.4664088347247284,-3.1096105683396154,-2.6094585709345326,-2.1270572707233675,-1.5736531817365333,-3.5084791758735223
362,1027788,-1.0108516648235075,-1.5183127728378498,-1.4619282052807008,-0.9617762078756183,-1.0369556312851507,-0.7466795242316789
363,1027794,-1.2520523149290899,-5.563383415734069,-0.8249914236166083,-0.9450696693401667,-1.016072458115836,-1.7208795525802005
364,1027800,-1.2416107283444326,-6.711957940046367,-4.2435668714333925,-0.9074799576354006,-0.6568818796036265,-1.3616889740679912
365,1027806,-1.1956677473719408,-6.325619236414049,-7.657965684616314,-0.0784179828136149,-1.0212932514081645,1.9535147665606865
366,1027812,-1.66971577831538,-1.4400008734529204,-5.705388993285408,-0.4731099557136589,-1.2269925071259125,1.6496645969471604
367,1027818,-1.4400008734529204,-1.1622546703010375,-5.1227484618615335,-0.21415860841415912,-0.8166381543488825,1.889821088394277
368,1027824,-0.6224246438742577,-5.394229713062622,-4.633038051041108,-0.8270797409335398,-0.8678019286137031,3.056146309900492
369,1027830,0.8884729349256466,-4.861708797245102,-5.171823918809422,0.6326540636015439,-0.47519827303059037,7.2745472901020225
370,1027836,-1.6331702252690796,-6.1460239471579445,-5.076805480889042,-0.19327543524484447,-1.4044994790650858,3.6826415049799275
371,1027842,-1.4577515706468378,-7.804147896801516,-8.896337853556664,0.20976980692292546,-0.9012150056846062,2.0568864737487935
372,1027848,-0.2788964452390341,-7.553549818769742,-8.72613999222675,0.455147091662371,-0.48250738363985035,3.561519100597903
373,1027854,1.9159250548559201,-7.619331814253083,-7.937800205085129,1.081642286741806,-1.092296040183834,7.579441618374014
374,1027860,-1.3491590701664022,-5.827555556325898,-5.842173777544418,-0.2715873346297739,-1.491164647717741,2.929803112226139
375,1027866,-0.23817425755887078,-5.856791998762938,-6.647220103221493,0.44470550507771356,-0.6297337544835176,1.6882984673103925
376,1027872,0.7475115160327739,-7.58800705449911,-7.82503106997083,0.6650229820139815,-0.06275560293662896,3.331804195735444
377,1027878,1.8125533476678137,-5.760729402184092,-6.768342507603516,1.408463946841578,-0.9158332269031264,7.224427674495667
378,1027884,-1.23743409371057,-4.423162160689498,-3.3894450888084293,0.4561912503208363,-1.5381517873486987,2.644747798464996
379,1027890,-1.624816956001354,-6.617983660784452,-6.591879694322809,0.21185812423985673,-0.7414587309393503,2.250055825564952
380,1027896,-0.5232295713200137,-7.04086791746307,-6.7954906327236255,0.4102482693483447,0.07716165729777824,2.619687990661819
381,1027902,2.7648260441885544,-5.0757613222305755,-6.201364356056628,1.2184270710008158,-0.11496353585991526,4.768566509784281
382,1027908,0.8080727182237857,-5.64378363243593,-5.1227484618615335,-0.15150908890621562,-1.80650056257439,2.101785296062819
383,1027914,-1.4065877963820173,-5.129013413812328,-5.304432068434569,0.34655459118193543,-0.5984089947295459,2.5309345046922322
384,1027920,-0.373914883159415,-6.31308933251246,-5.598884810121904,0.3684819230097156,-0.26741069999591116,2.4975214276213293
385,1027926,2.164434815570763,-4.847090576026582,-4.809500864321816,1.5588227936606425,-0.9440255106817009,6.291993992485774
386,1027932,-0.12749343976150396,-4.28324490045509,-3.8624489610934027,-0.248615844143528,-1.2363899350521041,2.8880367658875103
387,1027938,-1.593492196247382,-5.085158750156767,-5.162426490883231,0.6232566356753526,-0.44178519595968724,3.409071936461907
388,1027944,-0.3164861569438002,-6.506258684328619,-5.658401853654451,0.3851884615451673,-0.18283384866018726,4.521100907727904
389,1027950,2.8974341938137016,-4.788617691152501,-5.056966466378192,1.9869278436315898,-0.11287521854298377,7.101216952796712
390,1027956,-0.3843564697440722,-4.386616607643197,-4.062927423518822,-0.1911871179279132,-1.635258542586011,3.6857739809553243
391,1027962,-0.4083721188887839,-3.4186815312454697,-4.190314779851641,0.7078334870110761,-0.3060445703591428,3.8225587652143345
392,1027968,0.44157302910231633,-4.388704924960129,-4.616331512505656,0.7537764679835683,0.43217560117612464,4.68816629308242
393,1027974,3.9238421550855094,-3.846786581216417,-4.575609324825494,2.363869119337717,1.4512744518386727,8.030518158831207
394,1027980,-0.6182480092403947,-4.677936873355134,-4.25400845801805,0.48542769275787667,-0.9408930347063038,4.384316123468895
395,1027986,-0.1567298821985441,-3.269366843084871,-3.59201186855078,0.8769871896825239,0.5031783899517943,3.999021578495042
396,1027992,-0.01681262196413691,-3.451050449657907,-2.1354105399910934,0.8634131271224692,0.8143376701745801,5.50156588802722
397,1027998,3.6701116010783386,-2.1134832081633133,-2.0048907076828777,2.567480057738533,1.4815550529341788,9.693862901767107
398,1028004,-1.035911472626685,0.724540025546528,-0.9304514481216466,0.15025276339037896,-1.0348673139682192,3.735893596561679
399,1028010,-0.514876302052288,2.2229077004448436,-0.04082827110884879,0.8571481751716752,0.7809245931036772,2.675028399560502
400,1028016,0.15234108070731045,-0.3331926954792517,-1.9485061401257286,0.6869503138417616,0.8373091606608261,3.439352537557413
401,1028022,2.2782481093435267,0.9281509639473444,-0.4313436093750298,2.2427467149556923,0.8393974779777575,8.130757390043916
402,1028028,0.49900175531793134,1.2100738017330903,-0.08572709342287488,-0.320662791577663,-2.0435245780461098,3.010203328928
403,1028034,-1.9234463323225512,2.06732806033345,-0.871978563247566,-1.4201618589420717,-1.5057828689362611,2.9767902518570972
404,1028040,-1.9025631591532366,0.5303265150719032,-0.7519003175240075,-1.4546190946714406,-1.7010405380693516,-2.7535524658028026
405,1028046,-2.977002418714468,1.6976958952365837,-0.753988634840939,-2.0769376551170127,-2.1249689534064364,2.291822171903582
406,1028052,-2.0456128953630413,2.34820673946073,-0.4177695468149756,-1.7156587592878718,-1.399278685772757,-0.02934252586572561
407,1028058,-1.5308426767394385,1.3103130329458,-1.597668830881245,-1.3491590701664022,-1.0588829631129308,-3.5262298730674395
408,1028064,-0.9826593810449328,0.2859933889909232,-2.585442921789821,-1.2207275551751182,-0.4939931288829733,-2.9832673706652626
409,1028070,-1.3000836132185132,-2.585442921789821,-3.3654294396637177,-1.6039337828320392,-1.9558152507349886,1.1401151716158864
410,1028076,-0.4866840182737133,-0.23086514694961058,-2.628253426786916,-0.5117438260768907,-1.0118958234819733,0.12936959022106453
411,1028082,-0.116007694518381,-3.75803309524683,-2.747287513852008,0.1335462248549275,-0.7205755577700358,1.3708742351368117
412,1028088,0.6838178378663644,-5.900646662418499,-5.573825002318727,0.8592364924886062,0.26197773984621153,3.3265834024431147
413,1028094,2.1038736133797507,-5.276239784655995,-5.662578488288314,1.6152073612177913,0.24527120131076008,6.860016302691129
414,1028100,0.02808620034988918,-2.5081751810633572,-4.022205235838659,0.4081599520314132,-1.555902484542616,2.5862749135909153
415,1028106,0.9814030555290965,-3.5084791758735223,-4.263405885944241,0.769438847860554,-0.4929489702245078,2.5027422209136576
416,1028112,0.6994802177433506,-4.887812763706745,-4.882591970414416,0.8926495695595096,0.24944783594462283,3.3391133063447036
417,1028118,1.9629121944868781,-3.9512024470629896,-4.227904491556407,1.0524058443047657,-0.6328662304589149,6.426690459427853
418,1028124,0.35177538447426393,-1.2572731082214186,-4.13184189497756,0.25258031192002006,-1.3220109450462936,2.8723743860105246
419,1028130,-0.34467844072237463,-0.5608192830247798,-2.6721080904424763,0.46245620227163076,-0.28307307987289687,2.657277702366585
420,1028136,0.003026392546711776,-4.431515429957223,-4.536975454462262,0.43008728385919337,-0.11287521854298377,2.648924433098859
421,1028142,0.9302392812642759,-3.209849799552325,-4.357380165206156,0.9918446421137534,-0.9095682749523321,3.615815350838121
422,1028148,-0.1588181995154756,-0.6944715913083926,-2.7525083071443373,0.19410742704593953,-1.1800053674949549,1.9221900068067146
423,1028154,-0.8813759911737574,-1.1131792133531484,-3.0031063851761113,0.12206047961180455,0.7965869729806629,0.7798804344452115
424,1028160,-0.7487678415486103,-4.863797114562034,-4.227904491556407,-0.1713481034170643,0.22438802814144543,-3.5638195847722054
425,1028166,0.34968706715733244,-2.653313234590093,-3.072020856634849,0.07194086400544975,-0.11183105988451802,-3.6630146573264497
426,1028172,0.4405288704438506,1.6110307265839288,-0.6109388986311346,-0.5462010618062596,-1.2677146948060758,-2.449702296189277
427,1028178,-0.8364771688597313,4.5357191289464245,0.9521666130920561,-0.07737382415514915,-1.0975168334761625,-0.9440255106817009
428,1028184,-0.9283631308047151,2.5371994566430267,0.8801196656579211,-0.11078690122605228,-1.513091979545521,-1.0891635642084367
429,1028190,1.2956948117272795,3.1814453489163794,0.5397239429980945,0.537635625681163,-0.936716400072441,2.2354376043464326
430,1028196,-1.613331210758231,4.124320617510929,1.3217987781889227,-0.8855526258076204,-1.2687588534645415,1.731108972307487
431,1028202,-1.289642026633856,4.051229511418328,1.4063756295246466,1.157865868809804,0.2160347588737197,2.2563207775157466
432,1028208,-0.05544649232736876,3.760953404364857,1.2998714463611425,0.8853404589502494,0.6754645685986389,2.178008878130817
433,1028214,2.9256264775922762,3.9081797752085237,1.6277372651193802,2.0015460648501096,1.2560167827055821,5.930715096656633
434,1028220,-0.6464402930189693,4.716358576860995,1.2100738017330903,0.393541730812893,-0.4261228160827013,2.3701340712885104
435,1028226,-0.5242737299784794,4.725756004787186,1.7739194773045817,0.658758030063187,0.6618905060385842,0.8863846176087151
436,1028232,0.2160347588737197,3.306744387932266,1.4366562306201527,0.5564304815335459,0.4833393754409452,0.6504047607954615
437,1028238,3.0081150116110686,3.1187958294084357,1.1662191380775295,2.0025902235085757,0.4206898559330019,3.7588650870479254
438,1028244,-0.6965599086253241,4.422949993832126,0.3883209375205643,0.5480772122658204,0.1408553354641875,3.6440076346166954
439,1028250,-0.07737382415514915,4.900130500750962,2.316881979706759,0.6368306982354068,0.5470330536073547,1.4324795959862897
440,1028256,0.49691343800099985,4.625516773574477,1.9441173386344948,0.6410073328692698,0.7579531026174309,-2.536367464841932
441,1028262,2.5184046007906433,4.590015379186642,2.8170339771118407,1.3364169994074426,-1.8117213558667187,-5.6406511564605335
442,1028268,-1.2363899350521041,7.243222530348049,3.611638716204258,-0.962820366534084,-1.1810495261534206,-4.563079420923905
443,1028274,-1.9067397937870996,6.056014135672521,3.67219991839527,-1.370042243335717,-1.2906861852923217,-3.2443070352816936
444,1028280,-2.0769376551170127,5.884772115684141,3.862236794236032,-1.1716520982272292,-1.2948628199261847,-2.9028671539634017
445,1028286,-2.4611880414323997,6.541547911859082,4.79571463490439,-1.5903597202719848,-1.6488326051460656,-0.4741541143721246
446,1028292,-2.2189432326683516,5.951598269825948,3.8820758087468805,-0.9920568089711244,-0.7153547644777072,-1.2165509205412552
447,1028298,-1.5110036622285898,5.103741439151779,3.3599964795140185,-1.0056308715311788,-0.8270797409335398,-1.1309299105470658
448,1028304,-1.0797661362822453,4.960691702941975,2.712618111265268,-0.9116565922692635,-0.8020199331303624,-0.7999316158134309
449,1028310,-1.6979080620939546,4.931455260504935,3.591799701693409,-0.8709344045891002,-1.2029768579812008,1.1944114218561042
450,1028316,-1.7354977737987207,6.242918535537886,2.632217894563407,-0.761297745450199,-0.635998706434312,0.4864718514163424
451,1028322,-1.8190304664759787,2.726192173825323,1.2163387536838843,-0.7894900292287736,-1.0118958234819733,-0.7393704136224188
452,1028328,-0.9147890682446607,-0.3060445703591428,-0.8114173610565539,-0.5785699802186972,-0.5274062059538767,0.9051794734610985
453,1028334,-1.3564681807756624,0.7182750735957335,1.365653441844483,0.22229971082451416,-1.0682803910391223,2.125800945207531
454,1028340,-1.5652999124688074,3.102089290872984,1.1254969503973664,-0.5723050282679029,-1.0348673139682192,1.8062883957170193
455,1028346,-0.7915783465457051,3.846574414359046,1.9681329877792064,0.1460761287565162,-1.0338231553097534,1.5536020003683138
456,1028352,-0.3801798351102095,1.794802650473896,1.19545558051457,0.6942594244510218,-0.20789365646336466,1.7697428426707187
457,1028358,2.1278892625244623,1.1317619023481609,0.8895170935841124,1.2455751961209247,0.19515158570440527,5.211289780973749
458,1028364,0.001982233888246032,4.40728761395514,1.4752901009833843,0.3256714180126208,-1.0369556312851507,-0.3237952675530602
459,1028370,-1.019204934091233,1.3834041390384006,-0.11183105988451802,-0.1713481034170643,-0.499213922175302,-2.827687730553869
460,1028376,-0.5002580808337678,-1.342894118215608,-1.7971031346481985,-0.027254208548794345,0.48960432739173965,-1.931799601590277
461,1028382,1.2862973838010878,0.8529715405378122,0.7443790400573767,0.6879944725002274,-0.605718105338806,0.9918446421137534
462,1028388,-1.3136576757785676,4.668327278571572,1.0753773347910116,-0.8834643084906889,-1.6185520040505594,-0.26010158938665096
463,1028394,-1.54024010466563,2.2824247439773897,1.9253224827821118,-0.6986482259422555,-1.1967119060304066,-1.240566569685967
464,1028400,-1.1236207999378056,2.407723782993277,2.623864625295682,-0.8333446928843341,-0.9596878905586869,-3.617071676353958
465,1028406,-2.736845927267351,1.963956353145344,1.7290206549905556,-1.26667053614761,-1.985051693172029,-5.679285026823765
466,1028412,-2.1343663813326277,3.187710300867173,2.410856258968674,-1.4044994790650858,-0.9534229386078925,-3.968953144256907
467,1028418,-1.2833770746830617,0.8728105550486609,1.1474242822251466,-0.9774385877526042,-0.7863575532533765,-2.874674870184827
468,1028424,-1.4285151282097974,-0.6506169276528322,-0.8270797409335398,-1.1048259440854227,-0.7017807019176527,-1.722967869897132
469,1028430,-1.66971577831538,-1.0077191888481103,-1.0891635642084367,-1.1841820021288179,-1.6937314274600916,1.3635651245275515
470,1028436,-1.062015439088328,2.8880367658875103,2.874462703327456,-0.8584045006875115,-0.9534229386078925,-0.6955157499668584
471,1028442,-1.347070752849471,-0.5430685858308626,-0.022033415256465627,-0.4240344987657698,-0.5347153165631366,-0.9732619531187413
472,1028448,-0.6568818796036265,-2.5562064793527806,-0.14837661293081839,0.05314600815306658,-0.0815504587890119,1.3865366150137979
473,1028454,0.5700045440936006,-2.664798979833216,-2.7023886915379824,0.5898435586044493,-0.9033033230015377,6.446529473938702
474,1028460,-0.7038690192345842,-0.06484392025356045,-1.1820936848118864,0.2536244705784858,-1.483855537108481,1.8919094057112085
475,1028466,-0.3927097390117982,-2.9070437885972646,-2.3452864303427043,0.6316099049430786,-0.46475668644593315,1.9524706079022207
476,1028472,0.6681554579893787,-4.289509852405884,-4.073369010103479,0.7308049774973224,-0.43447608535042703,2.9788785691740287
477,1028478,2.2907780132451157,-1.5882714029550535,-0.9294072894631809,1.6058099332916,0.19306326838747379,7.276635607418953
478,1028484,-0.20476118048796743,0.17426841253509062,-1.2478756802952269,0.14920860473191322,-1.783529072088144,3.0968684975806555
479,1028490,-0.3592966619408948,-1.985051693172029,-3.5095233345319876,0.5083991832441226,-0.860492818004443,2.7136622699237343
480,1028496,0.275551802406266,-2.797407129458363,-3.532494825018234,0.4154690626406732,-0.3331926954792517,2.941288857469262
481,1028502,2.87341854466899,0.33193636996341525,-0.39793053230412667,1.441877023912481,0.3987625241052217,5.192494925121366
482,1028508,-0.5044347154676307,2.543464408593821,-0.320662791577663,-0.5378477925385339,-1.8931657312270451,2.1404191664260512
483,1028514,-1.1215324826208741,2.495433110304398,-0.2465275268265965,0.4039833173975502,-0.7560769521578704,2.622820466637216
484,1028520,0.20037237899673377,1.1474242822251466,-0.6882066393575983,0.5720928614105321,0.04374858022687511,3.719187058026227
485,1028526,2.975746093198631,0.9532107717505218,-0.5451569031477939,1.6893426259688578,0.03539531095914916,7.534542796059988
486,1028532,-0.34781091669777187,2.7992832799179235,0.3475987498404012,-0.2653223826789797,-1.8879449379347166,4.189058454335804
487,1028538,-0.33006021950385467,3.510355326333083,2.5580826298123407,0.49691343800099985,-0.7686068560594591,3.493648787797631
488,1028544,-0.13689086768769543,1.9033951509543316,-0.10243363195832655,0.6002851451891067,-0.03560747781652007,4.8583641544123335
489,1028550,3.2973469600060747,0.29956745155097764,-0.21833524304802188,1.9451614972929605,1.0409200990616425,7.295430463271336
490,1028556,-0.39793053230412667,2.1999362099585973,0.02599788303295769,-0.2694990173128424,-1.5506816912502872,2.197847892641666
491,1028562,-0.40941627754724963,3.8476185730175114,1.8021117610831563,0.461412043613165,0.8226909394423061,-2.3358890024165126
492,1028568,-1.0714128670145193,0.9552990890674533,-0.2935146664575541,-1.0181607754327675,0.0886474025409012,-2.8652774422586353
493,1028574,-1.79919145196513,-0.054402333668903013,0.03121867632528641,-1.0202490927496988,-1.9224021736640855,-0.4365644026673585
494,1028580,-1.9380645535410714,1.9911044782654523,0.8226909394423061,-1.6457001291706683,-1.509959503570124,0.24944783594462283
495,1028586,-1.2927745026092532,1.3385053167243741,0.8070285595653204,-0.5378477925385339,-0.40001884962105816,-0.24443920950966502
496,1028592,-0.635998706434312,-1.5110036622285898,-1.0776778189653138,-0.3467667580393061,-0.6391311824097092,0.6535372367708587
497,1028598,0.268242691797006,1.4074197881831123,2.882815972595182,-0.5869232494864229,-2.387052776681333,5.145507785490408
498,1028604,-1.8837683033008537,2.929803112226139,1.2413985614870617,-1.3481149115079367,-1.278156281390733,1.8595404872987713
499,1028610,-1.577829816370396,0.45410293300390525,-2.5248817195988087,-0.6965599086253241,-0.9534229386078925,0.10953057571021585
500,1028616,-0.30917704633454,-1.2311691417597754,-0.116007694518381,0.5543421642166149,0.5094433419025883,-0.4334319266919613
501,1028622,0.9083119494364957,-1.1476364490825173,-3.3769151849068404,-0.03456331915805433,-1.9641685200027146,5.658189686797079
502,1028628,-1.0035425542142473,-2.975958260056002,-0.6025856293634089,-0.42194618144883833,-1.3481149115079367,2.105961930696682
503,1028634,-1.1110908960362171,1.3604326485521547,0.17009177790122787,-0.4605800518120702,-0.784269235936445,0.5887993999459835
504,1028640,-0.1984962285371732,-1.859752654156142,-2.373478714121279,0.7318491361557882,-0.15777404085700986,1.2904740184349508
505,1028646,1.4429211825709467,-4.407499780812511,-4.341717785329171,1.1568217101513383,-0.5430685858308626,6.579137623563849
506,1028652,0.9239743293134814,-3.842609946582554,-2.628253426786916,0.5083991832441226,-1.5684323884442046,3.209637632694954
507,1028658,0.1512969220488447,-4.046220884983371,-2.558294796669712,0.5720928614105321,-0.609894739972669,1.8511872180310454
508,1028664,0.5835786066536548,-4.9358440619961685,-4.731188964936886,0.8112051941991829,0.021821248399094717,1.5389837791497933
509,1028670,2.18218551276468,-3.314265665398897,-3.4385205457563184,1.1599541861267355,0.25466862923695155,2.504830538230589
510,1028676,0.41755737995760467,-3.315309824057363,-3.1430236454105183,-0.45222678254434445,-1.9610360440273173,0.4561912503208363
511,1028682,-1.9380645535410714,-3.5669520607476026,-5.086202908815233,-1.3721305606526484,-1.5318868353979043,-1.9370203948826057
512,1028688,-1.031734837992822,-5.390053078428759,-3.390489247466895,-0.890773419099949,-0.71953139911157,-1.5277102007640413
513,1028694,0.46245620227163076,-2.9488101349358935,-2.5530740033773833,-0.06484392025356045,-1.6874664755092974,2.190538782032406
514,1028700,-1.1706079395687634,-3.9804388895000296,-3.246395352598625,-0.7790484426441164,-1.3073927238277734,0.860280651147072
515,1028706,-1.161210511642572,-4.42733879532336,-4.273847472528899,-0.8208147889827454,-0.9951892849465215,0.7088776456695418
516,1028712,-0.7790484426441164,-5.457923391229031,-4.926446634069977,-0.7320613030131587,-0.6746325767975438,-0.10452194927525782
517,1028718,0.41129242800681043,-3.596188503184643,-5.735669594380914,0.42486649056686465,-0.3676499312086208,3.197107728793365
518,1028724,-1.2343016177351727,-4.9483739658977575,0.4029391587390845,-0.12331680512764098,-1.5621674364934104,2.593584024200176
519,1028730,-1.5235335661301785,-6.116787504720904,-2.975958260056002,0.13981117680572175,-0.6902949566745298,1.0450967336955055
520,1028736,0.41129242800681043,-5.9204856769293475,-3.718355066225133,0.77779211712828,-0.05857896830276599,2.104917772038217
521,1028742,-0.07006471354588895,-4.069192375469616,-1.9422411881749342,0.8393974779777575,-0.761297745450199,4.719491052836393
522,1028748,-1.0599271217713966,-3.901082831456635,-2.118704001455642,0.23900624935996562,-1.3627331327264567,0.6034176211645039
523,1028754,-0.2653223826789797,-4.384528290326266,-3.4834193680703445,-0.24026257487580227,0.17531257119355637,-3.531450666359768
524,1028760,0.6295215876261471,-6.7443268584588045,-5.181221346735613,0.13667870083032452,0.9949771180891507,-0.43447608535042703
525,1028766,-0.2956029837744856,-4.650788748235025,-4.191358938510106,-0.2914263491406228,-0.7759159666687192,1.2873415424595536
526,1028772,-0.9461138279986324,-3.4844635267288107,-3.842609946582554,-0.670455942163681,-0.9638645251925497,0.18784247509514507
527,1028778,-1.407631955040483,-3.124228789558135,-3.642131484157135,-0.951334621290961,-0.9241864961708522,-1.597668830881245
528,1028784,-0.6495727689943664,-1.7334094564817892,-2.3807878247305387,-0.0011502420871511987,-0.41254875352264686,-0.6067622639972717
529,1028790,-0.19431959390331022,-2.8684099182340326,-2.759817417753597,0.15547355668270768,-1.2959069785846504,2.207245320567858
530,1028796,-1.1925352713965436,-0.10556610793372356,-0.8584045006875115,-0.1086985839091208,-1.4400008734529204,1.2309569749024047
531,1028802,-0.4856398596152476,-2.3275357331487867,-2.193883424865174,-0.16925978610013281,-0.8323005342258684,0.8748988723655924
532,1028808,-0.11183105988451802,-3.165995135896764,-3.308000713448103,0.017644613765231965,-0.5910998841202859,0.12936959022106453
533,1028814,0.48229521678247944,-1.9547710920765229,-2.0581427992646297,0.4812510581240137,-1.8681059234238677,3.497825422431494
534,1028820,-1.0369556312851507,-2.547853210085055,-1.3032160891939104,-0.10556610793372356,-1.365865608701854,-2.444481502896948
535,1028826,-0.9565554145832896,-0.71953139911157,-1.7929265000143355,0.2609335811877458,-0.4407410373012215,-3.9595557163307156
536,1028832,0.24422704265229433,-2.6992562155625848,-2.0330829914614523,-0.44178519595968724,0.005114709863643263,-2.334844843758047
537,1028838,1.807332554375485,1.3854924563553321,1.639223010362503,-0.6422636583851064,0.6232566356753526,-2.1395871746249564
538,1028844,-0.795754981179568,3.0467488819743007,2.2740714747096638,-1.0014542368973158,-0.9596878905586869,-1.947461981467263
539,1028850,-0.313353680968403,0.5626954334843404,1.6872543086519267,-1.065147915063725,-0.4115045948641811,-3.2223797034539134
540,1028856,-0.5284503646123424,0.057322642786929556,2.1759205608138856,-0.9450696693401667,0.28703754764938894,-2.899734677988004
541,1028862,-1.9234463323225512,2.322102772999087,3.4069836191449756,-1.5423284219825615,-0.4887723355906448,-3.701648527689681
542,1028868,-0.9805710637280014,1.9096601029051261,0.3904092548374958,-0.7508561588655418,-0.71953139911157,-1.8242512597683074
543,1028874,-0.05022569903504026,2.861932799425867,0.34968706715733244,-0.5848349321694916,-0.14315581963848967,-1.426426810892866
544,1028880,-0.7748718080102535,3.683685663638393,-1.4775905851576865,-0.514876302052288,0.5251057217795745,-1.6143753694166965
545,1028886,-0.8291680582504712,-1.1664313049349004,-0.35720834462396334,-0.7383262549639531,-0.5430685858308626,-1.1622546703010375
546,1028892,-0.8636252939798401,1.015860291258465,0.3183623074033608,-1.10795842006082,-1.092296040183834,-1.3147018344370334
547,1028898,-0.6109388986311346,4.878203168923182,2.631173735904942,-0.807240726422691,-0.47728659034752186,-0.6788092114314068
548,1028904,-0.48981649424911056,2.2980871238543754,0.6389190155523383,-0.5305386819292739,-0.3154419982853345,-0.5629076003417113
549,1028910,-0.3561641859654976,1.6005891399992713,-0.38748894571946946,-0.9732619531187413,-0.6558377209451608,1.609986567925463
550,1028916,-0.5200970953446165,3.698303884856913,1.7551246214521987,-0.9116565922692635,-0.3592966619408948,0.31522983142796357
551,1028922,-0.31753031560226597,2.953818761370851,1.8198624582770735,-0.609894739972669,-0.15464156488161263,0.8164259874915116
552,1028928,0.11892800363640732,2.2354376043464326,2.0735930122842445,-0.5221854126615479,0.09073571985783269,0.5198849284872458
553,1028934,1.0638915895478884,5.035871126351507,3.626256937422778,-0.009503511354876926,0.42486649056686465,2.8796834966197844
554,1028940,-0.36973824852555204,5.56525956619363,2.216642748494049,-0.9356722414139752,-1.0442647418944107,0.9354600745566042
555,1028946,0.03539531095914916,4.051229511418328,2.6249087839541474,0.3486429084988669,0.3016557688679091,-0.05022569903504026
556,1028952,0.47185363019782245,3.0373514540481086,3.145943954528544,0.3058324035017721,0.5940201932383122,0.38205598556977005
557,1028958,1.9942369542408496,4.690254610399352,4.927278625871072,0.8320883673684978,-0.28516139718982836,3.854927683626772
558,1028964,-0.45222678254434445,4.555558143457273,3.7285844859524193,0.019732931082163452,-1.6321260666106139,1.4178613747677693
559,1028970,-1.9599918853688516,3.3693939074402097,2.453666763965769,-0.5524660137570541,-1.25936142553835,-0.8239472649581426
560,1028976,-0.37287072450094927,6.224123679685502,4.791538000270528,0.3016557688679091,-0.5973648360710803,-0.33736933011311465
561,1028982,0.9730497862613705,6.596888320757767,4.892821390141703,0.4979575966594656,-1.0171166167743018,3.7964547987526913
562,1028988,-1.4869880130838782,5.850314879954773,4.525277542361767,-0.4731099557136589,-1.3721305606526484,1.176660724662187
563,1028994,-1.331408372972485,5.998585409456906,4.597324489795902,-0.6224246438742577,-0.9889243329957271,-0.3958422149871952
564,1029000,-0.7341496203300902,6.471589281741879,5.28438088706635,0.450970457028508,-0.6151155332649976,-0.05335817501043749
565,1029006,0.9991537527230137,5.5798777874121495,4.540939922238754,0.8112051941991829,-0.9273189721462494,4.330019873228677
566,1029012,-0.6224246438742577,4.194279247628132,3.8173379719220053,-0.11078690122605228,-1.5204010901547813,1.3708742351368117
567,1029018,-1.7522043123341722,5.658189686797079,4.21202994482205,-0.12958175707843522,-1.103781785426957,-0.27680812792210263
568,1029024,-0.21311444975569338,4.988883986720549,4.058538622027588,0.4530587743454395,-0.19327543524484447,-2.186574314255914
569,1029030,1.5128798126881502,5.914008558121182,4.855231678436937,0.3538637017911954,-1.1883586367626806,-1.3209667863878278
570,1029036,-1.757425105626501,4.156689535923366,1.4794667356172473,-0.8155939956904168,-1.4138969069912772,-2.9404568656681676
571,1029042,-1.5538141672256844,2.9600837133216453,1.3134455089211967,-0.5712608696094371,0.6660671406724472,-3.854095691825677
572,1029048,-0.6976040672837899,4.880291486240114,3.285861214762952,-0.936716400072441,-0.84900707276132,-3.129449582850464
573,1029054,-0.7247521924038987,5.855535673247101,3.973961770691864,-0.27994060389749986,-0.6798533700898725,-4.094252183272794
574,1029060,-1.210285968590461,4.857319995753868,4.340461459813334,-1.5005620756439324,-1.3648214500433882,-4.517136439951413
575,1029066,-1.2792004400491988,6.967564644513098,4.868805740996991,-1.1445039731071203,-1.1883586367626806,-5.495513102933797
576,1029072,-1.66240666770612,4.079421795196903,3.284817056104486,-1.3721305606526484,-1.00041007823885,-4.713438267742969
577,1029078,-2.3108291946133352,7.607633902152589,5.026473698425315,-1.5266660421055755,-0.7111781298438442,-3.9626881923061124
578,1029084,-1.6383910185614083,5.808548533616143,1.9013068336374002,-1.0212932514081645,-0.5764816629017657,-2.554118162035849
579,1029090,-0.4741541143721246,4.088819223123094,0.656669712746256,-0.9053916403184692,-0.19954038719563894,-2.1427196506003536
580,1029096,-0.09930115598292932,5.624776609726176,2.9089199390568243,-0.860492818004443,0.1512969220488447,-1.4765464264992207
